Date,Open,High,Low,Close,Adj Close,Volume
2019-07-31,0.094000,0.094000,0.092000,0.093000,0.093000,68350
2019-08-01,0.092000,0.092000,0.090000,0.091000,0.091000,715700
2019-08-02,null,null,null,null,null,null
2019-08-05,0.089000,0.089000,0.088000,0.088000,0.088000,621830
2019-08-06,0.089000,0.090000,0.089000,0.089000,0.089000,526820
2019-08-07,0.090000,0.091000,0.089000,0.090000,0.090000,644771
2019-08-08,0.091000,0.091000,0.090000,0.091000,0.091000,148000
2019-08-09,null,null,null,null,null,null
2019-08-12,0.091000,0.091000,0.091000,0.091000,0.091000,0
2019-08-13,0.091000,0.091000,0.091000,0.091000,0.091000,0
2019-08-14,0.091000,0.091000,0.091000,0.091000,0.091000,0
2019-08-15,0.091000,0.091000,0.091000,0.091000,0.091000,0
2019-08-16,null,null,null,null,null,null
2019-08-19,0.091000,0.092000,0.091000,0.091000,0.091000,199473
2019-08-20,0.090000,0.091000,0.090000,0.090000,0.090000,219468
2019-08-21,0.092000,0.092000,0.090000,0.091000,0.091000,29142
2019-08-22,0.091000,0.091000,0.090000,0.091000,0.091000,285079
2019-08-23,null,null,null,null,null,null
2019-08-26,0.089000,0.089000,0.088000,0.089000,0.089000,211000
2019-08-27,0.089000,0.089000,0.089000,0.089000,0.089000,178313
2019-08-28,0.089000,0.089000,0.088000,0.089000,0.089000,395453
2019-08-29,0.089000,0.089000,0.088000,0.089000,0.089000,275238
2019-08-30,null,null,null,null,null,null
2019-09-03,0.090000,0.090000,0.089000,0.089000,0.089000,43400
2019-09-04,0.089000,0.089000,0.089000,0.089000,0.089000,50400
2019-09-05,0.089000,0.089000,0.089000,0.089000,0.089000,288297
2019-09-06,null,null,null,null,null,null
2019-09-09,0.089000,0.090000,0.089000,0.089000,0.089000,451994
2019-09-10,0.089000,0.089000,0.089000,0.089000,0.089000,96400
2019-09-11,0.089000,0.091000,0.089000,0.090000,0.090000,708508
2019-09-12,0.091000,0.091000,0.090000,0.090000,0.090000,268292
2019-09-13,null,null,null,null,null,null
2019-09-16,0.089000,0.090000,0.089000,0.089000,0.089000,93289
2019-09-17,0.090000,0.090000,0.089000,0.090000,0.090000,77160
2019-09-18,0.089000,0.089000,0.088000,0.089000,0.089000,225010
2019-09-19,0.089000,0.089000,0.088000,0.088000,0.088000,75224
2019-09-20,null,null,null,null,null,null
2019-09-23,0.088000,0.088000,0.088000,0.088000,0.088000,11962
2019-09-24,0.088000,0.088000,0.088000,0.088000,0.088000,0
2019-09-25,0.088000,0.088000,0.088000,0.088000,0.088000,26320
2019-09-26,0.088000,0.088000,0.088000,0.088000,0.088000,187137
2019-09-27,null,null,null,null,null,null
2019-09-30,0.087000,0.088000,0.087000,0.087000,0.087000,78120
2019-10-01,0.089000,0.090000,0.089000,0.089000,0.089000,148533
2019-10-02,0.089000,0.089000,0.089000,0.089000,0.089000,14100
2019-10-03,0.089000,0.089000,0.089000,0.089000,0.089000,20000
2019-10-04,null,null,null,null,null,null
2019-10-07,0.089000,0.090000,0.089000,0.089000,0.089000,206598
2019-10-08,0.089000,0.089000,0.089000,0.089000,0.089000,44650
2019-10-09,0.090000,0.090000,0.090000,0.089000,0.089000,1000
2019-10-10,0.089000,0.089000,0.089000,0.089000,0.089000,25932
2019-10-11,null,null,null,null,null,null
2019-10-14,0.088000,0.089000,0.088000,0.088000,0.088000,63976
2019-10-15,0.087000,0.087000,0.086000,0.087000,0.087000,196518
2019-10-16,0.087000,0.087000,0.087000,0.087000,0.087000,25000
2019-10-17,0.087000,0.087000,0.087000,0.087000,0.087000,0
2019-10-18,null,null,null,null,null,null
2019-10-21,0.087000,0.087000,0.087000,0.087000,0.087000,0
2019-10-22,0.087000,0.087000,0.087000,0.087000,0.087000,72000
2019-10-23,0.086000,0.086000,0.086000,0.086000,0.086000,10000
2019-10-24,0.085000,0.085000,0.085000,0.085000,0.085000,66802
2019-10-25,null,null,null,null,null,null
2019-10-28,0.085000,0.086000,0.085000,0.086000,0.086000,55000
2019-10-29,0.086000,0.086000,0.086000,0.086000,0.086000,37000
2019-10-30,0.085000,0.085000,0.085000,0.085000,0.085000,132500
2019-10-31,0.084000,0.084000,0.084000,0.084000,0.084000,11184
2019-11-01,null,null,null,null,null,null
2019-11-04,0.086000,0.087000,0.084000,0.086000,0.086000,464939
2019-11-05,0.087000,0.089000,0.087000,0.088000,0.088000,370540
2019-11-06,0.087000,0.087000,0.087000,0.087000,0.087000,22000
2019-11-07,0.087000,0.087000,0.086000,0.086000,0.086000,382292
2019-11-08,null,null,null,null,null,null
2019-11-11,0.086000,0.086000,0.086000,0.086000,0.086000,83184
2019-11-12,0.086000,0.086000,0.086000,0.086000,0.086000,15850
2019-11-13,0.086000,0.086000,0.085000,0.086000,0.086000,104850
2019-11-14,0.086000,0.086000,0.086000,0.086000,0.086000,28989
2019-11-15,null,null,null,null,null,null
2019-11-18,0.087000,0.087000,0.087000,0.087000,0.087000,149932
2019-11-19,0.086000,0.086000,0.086000,0.086000,0.086000,34000
2019-11-20,0.087000,0.087000,0.087000,0.087000,0.087000,848311
2019-11-21,0.087000,0.087000,0.087000,0.087000,0.087000,283745
2019-11-22,null,null,null,null,null,null
2019-11-25,0.086000,0.086000,0.086000,0.086000,0.086000,34000
2019-11-26,0.086000,0.086000,0.086000,0.086000,0.086000,99100
2019-11-27,0.086000,0.086000,0.086000,0.086000,0.086000,0
2019-11-29,null,null,null,null,null,null
2019-12-02,0.087000,0.089000,0.087000,0.088000,0.088000,687274
2019-12-03,0.089000,0.089000,0.088000,0.088000,0.088000,140815
2019-12-04,0.088000,0.088000,0.088000,0.088000,0.088000,98269
2019-12-05,0.087000,0.088000,0.086000,0.087000,0.087000,40950
2019-12-06,null,null,null,null,null,null
2019-12-09,0.086000,0.086000,0.086000,0.086000,0.086000,40050
2019-12-10,0.085000,0.085000,0.085000,0.085000,0.085000,150128
2019-12-11,0.085000,0.085000,0.085000,0.085000,0.085000,0
2019-12-12,0.086000,0.086000,0.086000,0.086000,0.086000,141930
2019-12-13,null,null,null,null,null,null
2019-12-16,0.086000,0.086000,0.082000,0.084000,0.084000,71538
2019-12-17,0.082000,0.085000,0.082000,0.085000,0.085000,22166
2019-12-18,0.085000,0.085000,0.085000,0.085000,0.085000,0
2019-12-19,0.082000,0.083000,0.082000,0.082000,0.082000,27000
2019-12-20,null,null,null,null,null,null
2019-12-23,0.082000,0.082000,0.079000,0.080000,0.080000,10385
2019-12-24,0.079000,0.079000,0.078000,0.078000,0.078000,28837
2019-12-26,0.076000,0.079000,0.076000,0.078000,0.078000,322779
2019-12-27,null,null,null,null,null,null
2019-12-30,0.083000,0.085000,0.082000,0.083000,0.083000,465533
2019-12-31,0.083000,0.083000,0.081000,0.082000,0.082000,163940
2020-01-02,0.089000,0.090000,0.086000,0.088000,0.088000,273475
2020-01-03,null,null,null,null,null,null
2020-01-06,0.082000,0.082000,0.082000,0.082000,0.082000,10132
2020-01-07,0.083000,0.083000,0.083000,0.083000,0.083000,117858
2020-01-08,0.082000,0.082000,0.082000,0.082000,0.082000,146030
2020-01-09,0.084000,0.086000,0.083000,0.084000,0.084000,461090
2020-01-10,null,null,null,null,null,null
2020-01-13,0.084000,0.084000,0.084000,0.084000,0.084000,0
2020-01-14,0.084000,0.084000,0.084000,0.084000,0.084000,0
2020-01-15,0.086000,0.089000,0.086000,0.087000,0.087000,1059328
2020-01-16,0.087000,0.087000,0.085000,0.086000,0.086000,619211
2020-01-17,null,null,null,null,null,null
2020-01-21,0.086000,0.086000,0.086000,0.086000,0.086000,547830
2020-01-22,0.085000,0.085000,0.085000,0.085000,0.085000,302017
2020-01-23,0.086000,0.086000,0.085000,0.086000,0.086000,747356
2020-01-24,null,null,null,null,null,null
2020-01-27,0.085000,0.086000,0.084000,0.084000,0.084000,229499
2020-01-28,0.085000,0.085000,0.084000,0.085000,0.085000,160344
2020-01-29,0.084000,0.084000,0.084000,0.084000,0.084000,62452
2020-01-30,0.083000,0.084000,0.083000,0.083000,0.083000,1031474
2020-01-31,null,null,null,null,null,null
2020-02-03,0.084000,0.085000,0.084000,0.084000,0.084000,128273
2020-02-04,0.085000,0.085000,0.084000,0.084000,0.084000,201361
2020-02-05,0.085000,0.085000,0.083000,0.084000,0.084000,258017
2020-02-06,0.084000,0.084000,0.083000,0.084000,0.084000,270726
2020-02-07,null,null,null,null,null,null
2020-02-10,0.085000,0.087000,0.085000,0.086000,0.086000,262369
2020-02-11,0.087000,0.087000,0.086000,0.086000,0.086000,191151
2020-02-12,0.086000,0.086000,0.084000,0.085000,0.085000,339619
2020-02-13,0.085000,0.085000,0.085000,0.085000,0.085000,193097
2020-02-14,null,null,null,null,null,null
2020-02-18,0.085000,0.085000,0.084000,0.085000,0.085000,346519
2020-02-19,0.085000,0.085000,0.085000,0.085000,0.085000,613380
2020-02-20,0.085000,0.085000,0.085000,0.085000,0.085000,323124
2020-02-21,null,null,null,null,null,null
2020-02-24,0.083000,0.084000,0.082000,0.083000,0.083000,293927
2020-02-25,0.081000,0.081000,0.081000,0.081000,0.081000,3827115
2020-02-26,0.081000,0.081000,0.081000,0.081000,0.081000,991059
2020-02-27,0.080000,0.081000,0.080000,0.080000,0.080000,228369
2020-02-28,null,null,null,null,null,null
2020-03-02,0.079000,0.080000,0.079000,0.080000,0.080000,211000
2020-03-03,0.080000,0.081000,0.080000,0.081000,0.081000,716197
2020-03-04,0.080000,0.080000,0.079000,0.080000,0.080000,226500
2020-03-05,0.080000,0.080000,0.079000,0.079000,0.079000,123460
2020-03-06,null,null,null,null,null,null
2020-03-09,0.070000,0.070000,0.068000,0.068000,0.068000,827708
2020-03-10,0.072000,0.073000,0.070000,0.071000,0.071000,480354
2020-03-11,0.073000,0.074000,0.071000,0.072000,0.072000,787187
2020-03-12,0.066000,0.070000,0.066000,0.068000,0.068000,236516
2020-03-13,null,null,null,null,null,null
2020-03-16,0.066000,0.066000,0.062000,0.063000,0.063000,273025
2020-03-17,0.066000,0.066000,0.064000,0.064000,0.064000,22135
2020-03-18,0.065000,0.065000,0.060000,0.062000,0.062000,209870
2020-03-19,0.060000,0.063000,0.060000,0.060000,0.060000,546600
2020-03-20,null,null,null,null,null,null
2020-03-23,0.063000,0.063000,0.060000,0.061000,0.061000,238821
2020-03-24,0.061000,0.062000,0.061000,0.061000,0.061000,405495
2020-03-25,0.062000,0.063000,0.062000,0.063000,0.063000,97000
2020-03-26,0.064000,0.066000,0.064000,0.065000,0.065000,271927
2020-03-27,null,null,null,null,null,null
2020-03-30,0.065000,0.065000,0.063000,0.064000,0.064000,370821
2020-03-31,0.064000,0.067000,0.063000,0.066000,0.066000,1174503
2020-04-01,0.066000,0.067000,0.066000,0.067000,0.067000,75200
2020-04-02,0.066000,0.066000,0.066000,0.067000,0.067000,4400
2020-04-03,null,null,null,null,null,null
2020-04-06,0.072000,0.073000,0.071000,0.072000,0.072000,538040
2020-04-07,0.073000,0.079000,0.073000,0.076000,0.076000,1944200
2020-04-08,0.077000,0.078000,0.075000,0.077000,0.077000,555156
2020-04-09,0.077000,0.077000,0.076000,0.076000,0.076000,356095
2020-04-13,0.078000,0.081000,0.078000,0.079000,0.079000,2070296
2020-04-14,0.080000,0.081000,0.078000,0.079000,0.079000,337785
2020-04-15,0.072000,0.076000,0.072000,0.074000,0.074000,1679620
2020-04-16,0.074000,0.074000,0.071000,0.071000,0.071000,229627
2020-04-17,null,null,null,null,null,null
2020-04-20,0.071000,0.071000,0.071000,0.071000,0.071000,0
2020-04-21,0.072000,0.072000,0.070000,0.071000,0.071000,241411
2020-04-22,0.071000,0.073000,0.070000,0.071000,0.071000,314674
2020-04-23,0.073000,0.073000,0.073000,0.073000,0.073000,93904
2020-04-24,null,null,null,null,null,null
2020-04-27,0.074000,0.074000,0.073000,0.074000,0.074000,423377
2020-04-28,0.073000,0.073000,0.072000,0.072000,0.072000,385055
2020-04-29,0.073000,0.074000,0.073000,0.073000,0.073000,565301
2020-04-30,0.074000,0.074000,0.072000,0.072000,0.072000,606510
2020-05-01,null,null,null,null,null,null
2020-05-04,0.072000,0.072000,0.072000,0.072000,0.072000,188000
2020-05-05,0.072000,0.072000,0.071000,0.072000,0.072000,103730
2020-05-06,0.072000,0.072000,0.072000,0.072000,0.072000,67900
2020-05-07,0.071000,0.072000,0.071000,0.071000,0.071000,546048
2020-05-08,null,null,null,null,null,null
2020-05-11,0.072000,0.072000,0.072000,0.072000,0.072000,0
2020-05-12,0.070000,0.070000,0.070000,0.070000,0.070000,93717
2020-05-13,0.069000,0.070000,0.069000,0.069000,0.069000,207686
2020-05-14,0.069000,0.070000,0.068000,0.069000,0.069000,85749
2020-05-15,null,null,null,null,null,null
2020-05-18,0.069000,0.069000,0.069000,0.069000,0.069000,44781
2020-05-19,0.069000,0.069000,0.069000,0.069000,0.069000,172000
2020-05-20,0.068000,0.069000,0.067000,0.068000,0.068000,125360
2020-05-21,0.067000,0.067000,0.067000,0.067000,0.067000,230000
2020-05-22,null,null,null,null,null,null
2020-05-26,0.067000,0.067000,0.067000,0.067000,0.067000,0
2020-05-27,0.069000,0.070000,0.069000,0.069000,0.069000,213380
2020-05-28,0.070000,0.072000,0.070000,0.071000,0.071000,775258
2020-05-29,null,null,null,null,null,null
2020-06-01,0.070000,0.070000,0.070000,0.070000,0.070000,219900
2020-06-02,0.070000,0.070000,0.070000,0.070000,0.070000,22445
2020-06-03,0.069000,0.069000,0.068000,0.069000,0.069000,254989
2020-06-04,0.069000,0.069000,0.068000,0.068000,0.068000,217011
2020-06-05,null,null,null,null,null,null
2020-06-08,0.076000,0.078000,0.075000,0.078000,0.078000,3743716
2020-06-09,0.078000,0.078000,0.076000,0.076000,0.076000,323198
2020-06-10,0.075000,0.077000,0.075000,0.077000,0.077000,1596732
2020-06-11,0.076000,0.077000,0.076000,0.077000,0.077000,1688243
2020-06-12,null,null,null,null,null,null
2020-06-15,0.076000,0.077000,0.076000,0.076000,0.076000,532500
2020-06-16,0.077000,0.077000,0.077000,0.077000,0.077000,767750
2020-06-17,0.077000,0.077000,0.077000,0.077000,0.077000,5000
2020-06-18,0.077000,0.078000,0.077000,0.078000,0.078000,713133
2020-06-19,null,null,null,null,null,null
2020-06-22,0.077000,0.077000,0.077000,0.077000,0.077000,416000
2020-06-23,0.077000,0.077000,0.077000,0.077000,0.077000,600000
2020-06-24,0.077000,0.077000,0.076000,0.077000,0.077000,470702
2020-06-25,0.077000,0.078000,0.077000,0.077000,0.077000,549059
2020-06-26,null,null,null,null,null,null
2020-06-29,0.077000,0.077000,0.075000,0.076000,0.076000,403930
2020-06-30,0.075000,0.077000,0.075000,0.076000,0.076000,915267
2020-07-01,0.070000,0.070000,0.069000,0.070000,0.070000,1721850
2020-07-02,0.070000,0.070000,0.069000,0.069000,0.069000,406234
2020-07-06,0.069000,0.069000,0.069000,0.069000,0.069000,153000
2020-07-07,0.068000,0.069000,0.068000,0.069000,0.069000,3420
2020-07-08,0.069000,0.069000,0.068000,0.069000,0.069000,1153156
2020-07-09,0.067000,0.068000,0.066000,0.067000,0.067000,516962
2020-07-10,null,null,null,null,null,null
2020-07-13,0.066000,0.067000,0.066000,0.066000,0.066000,47965
2020-07-14,0.067000,0.068000,0.066000,0.067000,0.067000,1598530
2020-07-15,0.068000,0.068000,0.068000,0.068000,0.068000,13000
2020-07-16,0.068000,0.068000,0.068000,0.068000,0.068000,78500
2020-07-17,null,null,null,null,null,null
2020-07-20,0.067000,0.067000,0.067000,0.067000,0.067000,31500
2020-07-21,0.068000,0.069000,0.068000,0.068000,0.068000,417958
2020-07-22,0.068000,0.069000,0.068000,0.068000,0.068000,456352
2020-07-23,0.068000,0.069000,0.068000,0.068000,0.068000,312750
2020-07-24,null,null,null,null,null,null
2020-07-27,0.068000,0.068000,0.068000,0.068000,0.068000,266929
2020-07-28,0.068000,0.068000,0.067000,0.067000,0.067000,21200
2020-07-29,0.068000,0.069000,0.068000,0.068000,0.068000,220400
2020-07-30,0.068000,0.068000,0.068000,0.068000,0.068000,0
2020-07-31,null,null,null,null,null,null
2020-08-03,0.068000,0.068000,0.068000,0.068000,0.068000,0
2020-08-04,0.068000,0.068000,0.068000,0.068000,0.068000,0
2020-08-05,0.068000,0.068000,0.068000,0.068000,0.068000,0
2020-08-06,0.068000,0.068000,0.068000,0.068000,0.068000,0
2020-08-07,null,null,null,null,null,null
2020-08-10,0.070000,0.071000,0.069000,0.070000,0.070000,377075
2020-08-11,0.069000,0.070000,0.069000,0.069000,0.069000,234900
2020-08-12,0.069000,0.069000,0.069000,0.069000,0.069000,134600
2020-08-13,0.069000,0.070000,0.068000,0.069000,0.069000,472500
2020-08-14,null,null,null,null,null,null
2020-08-17,0.069000,0.069000,0.069000,0.069000,0.069000,281065
2020-08-18,0.069000,0.069000,0.069000,0.069000,0.069000,96424
2020-08-19,0.070000,0.070000,0.070000,0.070000,0.070000,543759
2020-08-20,null,null,null,null,null,null
2020-08-21,null,null,null,null,null,null
2020-08-24,0.071000,0.072000,0.070000,0.071000,0.071000,487402
2020-08-25,0.071000,0.071000,0.070000,0.071000,0.071000,309338
2020-08-26,0.071000,0.072000,0.071000,0.071000,0.071000,503335
2020-08-27,0.071000,0.071000,0.071000,0.071000,0.071000,31299
2020-08-28,null,null,null,null,null,null
2020-08-31,0.071000,0.071000,0.070000,0.071000,0.071000,51000
2020-09-01,0.071000,0.071000,0.071000,0.071000,0.071000,7830
2020-09-02,0.070000,0.071000,0.070000,0.070000,0.070000,331500
2020-09-03,0.070000,0.070000,0.069000,0.069000,0.069000,506176
2020-09-04,null,null,null,null,null,null
2020-09-08,0.069000,0.069000,0.068000,0.069000,0.069000,157500
2020-09-09,0.069000,0.069000,0.068000,0.068000,0.068000,380000
2020-09-10,0.069000,0.069000,0.069000,0.069000,0.069000,55000
2020-09-11,null,null,null,null,null,null
2020-09-14,0.069000,0.069000,0.068000,0.068000,0.068000,123900
2020-09-15,0.067000,0.067000,0.067000,0.067000,0.067000,155000
2020-09-16,0.067000,0.067000,0.067000,0.067000,0.067000,340860
2020-09-17,0.068000,0.068000,0.067000,0.068000,0.068000,215000
2020-09-18,null,null,null,null,null,null
2020-09-21,0.069000,0.069000,0.068000,0.069000,0.069000,92207
2020-09-22,0.069000,0.069000,0.069000,0.069000,0.069000,0
2020-09-23,0.068000,0.068000,0.068000,0.068000,0.068000,16000
2020-09-24,0.068000,0.068000,0.067000,0.067000,0.067000,75000
2020-09-25,null,null,null,null,null,null
2020-09-28,0.067000,0.067000,0.067000,0.067000,0.067000,301066
2020-09-29,0.068000,0.068000,0.066000,0.067000,0.067000,689700
2020-09-30,0.067000,0.067000,0.067000,0.067000,0.067000,0
2020-10-01,0.067000,0.067000,0.067000,0.067000,0.067000,0
2020-10-02,null,null,null,null,null,null
2020-10-05,0.067000,0.067000,0.067000,0.067000,0.067000,75000
2020-10-06,0.066000,0.066000,0.066000,0.066000,0.066000,906138
2020-10-07,0.066000,0.066000,0.066000,0.066000,0.066000,1168646
2020-10-08,0.066000,0.066000,0.066000,0.066000,0.066000,522500
2020-10-09,null,null,null,null,null,null
2020-10-12,0.065000,0.066000,0.065000,0.066000,0.066000,285771
2020-10-13,0.066000,0.066000,0.066000,0.066000,0.066000,0
2020-10-14,0.065000,0.065000,0.064000,0.065000,0.065000,85500
2020-10-15,0.064000,0.064000,0.062000,0.062000,0.062000,731955
2020-10-16,null,null,null,null,null,null
2020-10-19,0.062000,0.062000,0.062000,0.062000,0.062000,326000
2020-10-20,0.063000,0.064000,0.063000,0.064000,0.064000,612900
2020-10-21,0.063000,0.063000,0.062000,0.062000,0.062000,204998
2020-10-22,0.062000,0.062000,0.061000,0.062000,0.062000,547341
2020-10-23,null,null,null,null,null,null
2020-10-26,0.061000,0.063000,0.061000,0.062000,0.062000,347588
2020-10-27,0.062000,0.062000,0.062000,0.062000,0.062000,64570
2020-10-28,0.062000,0.062000,0.061000,0.062000,0.062000,289473
2020-10-29,null,null,null,null,null,null
2020-10-30,null,null,null,null,null,null
2020-11-02,0.062000,0.062000,0.061000,0.062000,0.062000,154838
2020-11-03,0.061000,0.061000,0.061000,0.061000,0.061000,186680
2020-11-04,0.061000,0.061000,0.061000,0.061000,0.061000,0
2020-11-05,0.061000,0.061000,0.061000,0.061000,0.061000,80000
2020-11-06,null,null,null,null,null,null
2020-11-09,0.061000,0.062000,0.061000,0.062000,0.062000,40000
2020-11-10,0.062000,0.062000,0.062000,0.062000,0.062000,5000
2020-11-11,0.062000,0.062000,0.062000,0.062000,0.062000,36371
2020-11-12,0.062000,0.063000,0.062000,0.063000,0.063000,252198
2020-11-13,null,null,null,null,null,null
2020-11-16,0.063000,0.063000,0.063000,0.063000,0.063000,0
2020-11-17,0.062000,0.062000,0.062000,0.062000,0.062000,71303
2020-11-18,0.062000,0.062000,0.062000,0.062000,0.062000,3000
2020-11-19,0.062000,0.062000,0.062000,0.062000,0.062000,70000
2020-11-20,null,null,null,null,null,null
2020-11-23,0.062000,0.062000,0.062000,0.062000,0.062000,62990
2020-11-24,0.062000,0.062000,0.062000,0.062000,0.062000,64700
2020-11-25,0.062000,0.062000,0.062000,0.062000,0.062000,0
2020-11-27,null,null,null,null,null,null
